reviewer_name,date,rating,text,developer_reply
Unknown,"February 23, 2025",5,"BIN HASANmore_vert Flag inappropriateFebruary 23, 2025very good and excellent service and reliable on your service hassle free guaranteed visa on time.Did you find this helpful?YesNo","BIN HASANmore_vert Flag inappropriateFebruary 23, 2025very good and excellent service and reliable on your service hassle free guaranteed visa on time.Did you find this helpful?YesNo"
Unknown,"February 6, 2025",5,"Senthil Gunasekaranmore_vert Flag inappropriateFebruary 6, 2025Super quick responses to queries and even quicker processing.Did you find this helpful?YesNo","Senthil Gunasekaranmore_vert Flag inappropriateFebruary 6, 2025Super quick responses to queries and even quicker processing.Did you find this helpful?YesNo"
Unknown,"January 6, 2025",5,"siddharth singhmore_vert Flag inappropriateShow review historyJanuary 6, 2025Got my vietnam visa through them. Came through on the committed date. They charge a service charge before delivery your visa. Update, Singapore visa also done on timeDid you find this helpful?YesNo","siddharth singhmore_vert Flag inappropriateShow review historyJanuary 6, 2025Got my vietnam visa through them. Came through on the committed date. They charge a service charge before delivery your visa. Update, Singapore visa also done on timeDid you find this helpful?YesNo"
Unknown,"March 11, 2025",1,"Madhulika Tiwarimore_vert Flag inappropriateMarch 11, 2025Very poor support team. They keep giving automated reply and never resolve the issue2 people found this review helpfulDid you find this helpful?YesNo","Madhulika Tiwarimore_vert Flag inappropriateMarch 11, 2025Very poor support team. They keep giving automated reply and never resolve the issue2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"February 17, 2025",5,"Bella Khanmore_vert Flag inappropriateFebruary 17, 2025love this service nice and easy and quick updates from customer services. very impressed and will be using again xDid you find this helpful?YesNo","Bella Khanmore_vert Flag inappropriateFebruary 17, 2025love this service nice and easy and quick updates from customer services. very impressed and will be using again xDid you find this helpful?YesNo"
Unknown,"January 28, 2025",5,"Mohammed Salahuddinmore_vert Flag inappropriateJanuary 28, 2025Quick and lightning service. I have applied Dubai visit visa and received within an hour unbelievable and at very reasonable price.Did you find this helpful?YesNo","Mohammed Salahuddinmore_vert Flag inappropriateJanuary 28, 2025Quick and lightning service. I have applied Dubai visit visa and received within an hour unbelievable and at very reasonable price.Did you find this helpful?YesNo"
Unknown,"January 31, 2025",5,"Tenika Osbornemore_vert Flag inappropriateJanuary 31, 2025Really easy and fast to get your visa sorted through them. Takes the hassle out of itDid you find this helpful?YesNo","Tenika Osbornemore_vert Flag inappropriateJanuary 31, 2025Really easy and fast to get your visa sorted through them. Takes the hassle out of itDid you find this helpful?YesNo"
Unknown,"January 23, 2025",5,"Jay Prajapatimore_vert Flag inappropriateJanuary 23, 2025Crazy experience as they have commitment about on time and they really good support team.Did you find this helpful?YesNo","Jay Prajapatimore_vert Flag inappropriateJanuary 23, 2025Crazy experience as they have commitment about on time and they really good support team.Did you find this helpful?YesNo"
Unknown,"January 16, 2025",1,"Akshay Barakotimore_vert Flag inappropriateJanuary 16, 2025Totally fake app running by bunch of scammers don't fall for their fake reviews The agent don't take any gurrante of your visa and they are not qualified also, My visa got rejected and in last 3-4 day no is reponding2 people found this review helpfulDid you find this helpful?YesNo","Akshay Barakotimore_vert Flag inappropriateJanuary 16, 2025Totally fake app running by bunch of scammers don't fall for their fake reviews The agent don't take any gurrante of your visa and they are not qualified also, My visa got rejected and in last 3-4 day no is reponding2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"February 14, 2025",1,"Beran Gosaimore_vert Flag inappropriateFebruary 14, 2025No response they only provide date no support had to literally wait hours for text back no help no documents supportDid you find this helpful?YesNo","Beran Gosaimore_vert Flag inappropriateFebruary 14, 2025No response they only provide date no support had to literally wait hours for text back no help no documents supportDid you find this helpful?YesNo"
Unknown,"January 2, 2025",5,"Roshanmore_vert Flag inappropriateJanuary 2, 2025I recently used Atlys for my New Zealand visa and got it approved within the given time. I previously had a rejection from Australia and New Zealand but with Atlys' help I got my visa in less than 2 weeks. Thank you Manish and team Atlys.Did you find this helpful?YesNo","Roshanmore_vert Flag inappropriateJanuary 2, 2025I recently used Atlys for my New Zealand visa and got it approved within the given time. I previously had a rejection from Australia and New Zealand but with Atlys' help I got my visa in less than 2 weeks. Thank you Manish and team Atlys.Did you find this helpful?YesNo"
Unknown,"October 16, 2023",1,"Viraj Smore_vert Flag inappropriateShow review historyOctober 16, 2023They never honour the guaranteed date. They keep changing it. They also do not know visa processing. Good chances that your visa will be rejected. They do not refund at all. Basicslly It is a scam app. Here many are fake reviews. I also got fooled by the fake reviews. They should be exposed.1 person found this review helpfulDid you find this helpful?YesNoAtlysOctober 16, 2023Hi Viraj. We are really sorry for this. Please reach out to us at help@atlys.com so that we can further investigate into it.","Viraj Smore_vert Flag inappropriateShow review historyOctober 16, 2023They never honour the guaranteed date. They keep changing it. They also do not know visa processing. Good chances that your visa will be rejected. They do not refund at all. Basicslly It is a scam app. Here many are fake reviews. I also got fooled by the fake reviews. They should be exposed.1 person found this review helpfulDid you find this helpful?YesNoAtlysOctober 16, 2023Hi Viraj. We are really sorry for this. Please reach out to us at help@atlys.com so that we can further investigate into it."
Unknown,"January 21, 2025",5,"aditya sarwanmore_vert Flag inappropriateJanuary 21, 2025Out everywhere people are facing issue in dubai visa but they gave visa in 2 days . Perfect . thanx atlysDid you find this helpful?YesNo","aditya sarwanmore_vert Flag inappropriateJanuary 21, 2025Out everywhere people are facing issue in dubai visa but they gave visa in 2 days . Perfect . thanx atlysDid you find this helpful?YesNo"
Unknown,"January 20, 2025",5,"harshit dinodiamore_vert Flag inappropriateJanuary 20, 2025Applied for a georgia visa, the coordination of the customer service executives was really splendid. Got my visa way before scheduled time. Great serviceDid you find this helpful?YesNo","harshit dinodiamore_vert Flag inappropriateJanuary 20, 2025Applied for a georgia visa, the coordination of the customer service executives was really splendid. Got my visa way before scheduled time. Great serviceDid you find this helpful?YesNo"
Unknown,"January 29, 2025",5,"Sameer KKmore_vert Flag inappropriateJanuary 29, 2025Amazing experience with them along with the quickest response time.Did you find this helpful?YesNo","Sameer KKmore_vert Flag inappropriateJanuary 29, 2025Amazing experience with them along with the quickest response time.Did you find this helpful?YesNo"
Unknown,"March 4, 2025",5,"Lunatic Rajputmore_vert Flag inappropriateMarch 4, 2025Used Atlys for UAE Oman and Egypt visa got all three before time. It would have been better if I got a discount since I applied for three visas togetherDid you find this helpful?YesNo","Lunatic Rajputmore_vert Flag inappropriateMarch 4, 2025Used Atlys for UAE Oman and Egypt visa got all three before time. It would have been better if I got a discount since I applied for three visas togetherDid you find this helpful?YesNo"
Unknown,"December 24, 2024",5,"Shubham gavalimore_vert Flag inappropriateDecember 24, 2024Had a great experience and support throughout the process. Highly recommend ✨️1 person found this review helpfulDid you find this helpful?YesNo","Shubham gavalimore_vert Flag inappropriateDecember 24, 2024Had a great experience and support throughout the process. Highly recommend ✨️1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"February 12, 2025",5,"Poonam Sainimore_vert Flag inappropriateFebruary 12, 2025My Dubai visa arrived in 14 hours. This is crazy...very smooth and seamlessly... superb services...Did you find this helpful?YesNo","Poonam Sainimore_vert Flag inappropriateFebruary 12, 2025My Dubai visa arrived in 14 hours. This is crazy...very smooth and seamlessly... superb services...Did you find this helpful?YesNo"
